file,language,index,label,word_index,start,end,mid,duration_s,mean_f0_hz,min_f0_hz,max_f0_hz,onset_f0_hz,offset_f0_hz,pitch_movement_st,pitch_movement,symbol,symbol_marked,mean_intensity_db,relative_height_st,prominence_score,stress_class,is_prominent,voiced_frames,f1_hz,f2_hz,f3_hz,phones
doreco_port1286_2017_06_30_Jaklin.wav,it,235,bu,155,81.745,81.81166666666667,81.77833333333334,0.06666666666666288,189.0077528803911,183.70560132055493,194.12251711412867,183.70560132055493,194.12251711412867,0.9548622750916685,level,–,–,72.08601190850926,-0.5046684455178021,6.342971196949842,SS2,False,10,425.20899728430766,2697.47023098631,3536.5535593130035,b u
doreco_port1286_2017_06_30_Jaklin.wav,it,236,i,155,81.81166666666667,81.845,81.82833333333333,0.03333333333333144,198.94310491779615,194.12251711412867,203.86989956208603,194.12251711412867,203.86989956208603,0.8481757400846259,level,–,–,72.94434948780818,0.3822573722164534,6.148207091813407,SS2,False,10,535.966733363704,2265.8773324528975,3430.8628374199643,i
doreco_port1286_2017_06_30_Jaklin.wav,it,237,di,156,81.905,81.945,81.925,0.03999999999999204,215.59754361434642,212.0412686107688,216.85320832124447,212.0412686107688,215.89257365002746,0.31162248838772794,level,–,–,74.0570492414349,1.7740754863500225,7.047979944395147,SS2,False,10,445.75134545860664,2167.636496923008,2853.847260029868,d i
doreco_port1286_2017_06_30_Jaklin.wav,it,238,bu,157,82.005,82.085,82.04499999999999,0.0799999999999983,207.20559224933058,200.95318699023952,212.59528161256094,209.3608690021862,212.59528161256094,0.2654131195903987,level,–,–,71.33360629839383,1.0867418777734366,6.205499249299589,SS2,False,10,445.53803604306523,2124.1684162287074,2919.406557276139,b u
doreco_port1286_2017_06_30_Jaklin.wav,it,239,i,157,82.085,82.125,82.10499999999999,0.04000000000000625,215.36992223089368,211.19497725758464,219.59660547076098,212.59528161256094,217.97840142346564,0.432907364209086,level,–,–,70.84366029344213,1.7557879840580055,7.022441760004777,SS2,False,10,436.49168638413886,2150.000396283262,2932.6024856083513,i
doreco_port1286_2017_06_30_Jaklin.wav,it,240,bu,158,82.225,82.30499999999999,82.26499999999999,0.0799999999999983,211.71367700696368,204.03946876963445,215.48024489724725,204.03946876963445,209.90578494977115,0.4907241334182139,level,–,–,75.9635620174379,1.4593602645690966,6.988626878684826,SS2,False,10,436.38784373611685,1685.0420643529649,2925.452797455718,b u
doreco_port1286_2017_06_30_Jaklin.wav,it,241,i,158,82.30499999999999,82.345,82.32499999999999,0.04000000000000625,209.1809480789981,207.3185142583533,210.2230339112763,209.90578494977115,207.49730945927226,-0.1997915735479519,level,–,–,76.94540974772524,1.2510041002889745,6.5286120637459355,SS2,False,10,445.4067170169515,1635.6715630046062,2900.022704886555,i
doreco_port1286_2017_06_30_Jaklin.wav,it,242,bu,159,82.365,82.43166666666667,82.39833333333334,0.06666666666667709,210.1910517962524,209.44128564218704,211.0445490717468,209.87872950860876,210.139893958127,0.021529371338310708,level,–,–,69.05893127110824,1.3344016247121497,6.11828824689479,SS2,False,10,439.06212443641755,1795.1081981978543,3001.065051896914,b u
doreco_port1286_2017_06_30_Jaklin.wav,it,243,i,159,82.43166666666667,82.465,82.44833333333334,0.03333333333333144,209.73380714453947,208.20136726316235,210.5577866178144,210.139893958127,208.20136726316235,-0.16044639874708339,level,–,–,61.22549992197963,1.296699745159372,5.906166140785641,SS2,False,7,615.267252960427,1813.2130193271198,2913.1922094077518,i
doreco_port1286_2017_06_30_Jaklin.wav,it,244,lin,160,82.786,82.8985,82.84225,0.11249999999999716,169.9158287854298,92.74756783265069,196.3753627763103,92.74756783265069,196.3753627763103,12.986791030752943,rising,//,//,65.78737433098495,-2.348170341081516,19.96645634507386,SS2,False,6,396.5804638944667,1921.6901671498038,3120.054024555118,l i n
doreco_port1286_2017_06_30_Jaklin.wav,it,245,vi,160,82.8985,82.9735,82.936,0.07500000000000284,206.14994026369436,196.3753627763103,210.08693114901456,196.3753627763103,207.6818064603104,0.9691307600363444,level,–,–,74.25465059545287,0.9983151123841176,6.937631896238576,SS2,False,10,414.6477415472872,1670.1817717817846,2882.2395183516755,v i
doreco_port1286_2017_06_30_Jaklin.wav,it,246,e,160,82.9735,83.011,82.99225,0.037499999999994316,203.5802214420316,198.71823159768903,207.6818064603104,207.6818064603104,198.71823159768903,-0.7638071669971045,level,–,–,75.21274825735296,0.7811554561891084,6.553472553480331,SS2,False,10,396.77243993763324,1436.9144666331933,3006.3486919352367,e
doreco_port1286_2017_06_30_Jaklin.wav,it,247,ta,160,83.011,83.086,83.04849999999999,0.07500000000000284,202.5588484277482,198.25987501589216,207.54419074409503,198.71823159768903,207.54419074409503,0.7523317283720707,level,–,–,72.88873495063616,0.6940798903056165,6.361961016703134,SS2,False,10,443.7650855252872,1618.3267175094436,2787.702129570521,t a
doreco_port1286_2017_06_30_Jaklin.wav,it,248,non,161,83.106,83.166,83.136,0.060000000000002274,205.8155728611586,202.49752676691423,207.08671770127657,206.46640744947553,202.49752676691423,-0.3360334015210895,level,–,–,77.81703784268818,0.9702123542241694,6.418927269452786,SS2,False,10,399.59755817924,2256.218820436955,2912.6658872321705,n o n
doreco_port1286_2017_06_30_Jaklin.wav,it,249,lin,162,83.186,83.2685,83.22725,0.08249999999999602,196.92320318080976,193.86054577461195,201.12494297807993,199.54875906501866,201.12494297807993,0.13620845690213398,level,–,–,74.01176029977378,0.2055839377947344,5.3022628066878195,SS2,False,10,379.3835066881931,1547.0547110807713,2936.0134896609134,l i n
